movieId,clean_title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
8695,"Bachelor and the Bobby-Soxer, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,Mr. Blandings Builds His Dream House,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,My Favorite Wife,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8713,"New Adventures of Pippi Longstocking, The",0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8714,Night and Day,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8718,"Snake Pit, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8720,"Super, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8724,"Leopard, The (Gattopardo, Il)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8727,"Day of the Locust, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8730,To End All Wars,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8738,"Woman Is a Woman, A (femme est une femme, Une)",0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8743,Biggles,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,Unprecedented: The 2000 Presidential Election,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8754,"Prime of Miss Jean Brodie, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8755,My Voyage to Italy (Il mio viaggio in Italia),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8765,This Gun for Hire,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8771,Sherlock Holmes: Terror by Night,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8772,"Spy Who Came in from the Cold, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8773,Sherlock Holmes and the Secret Weapon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8774,Sherlock Holmes: The Woman in Green,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8778,Sherlock Holmes: Dressed to Kill,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8781,"Manchurian Candidate, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8782,Thunderbirds,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8783,"Village, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8784,Garden State,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8795,Musa the Warrior (Musa),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8796,"Funny Thing Happened on the Way to the Forum, A",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8798,Collateral,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8799,Little Black Book,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8800,Code 46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8804,"Story of Women (Affaire de femmes, Une)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8807,Harold and Kumar Go to White Castle,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,"Princess Diaries 2: Royal Engagement, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8809,Danny Deckchair,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8810,AVP: Alien vs. Predator,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8813,We Don't Live Here Anymore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8814,Without a Paddle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,Exorcist: The Beginning,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8827,"Bill Cosby, Himself",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8830,Anacondas: The Hunt for the Blood Orchid,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
8831,Suspect Zero,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8832,Warriors of Heaven and Earth (Tian di ying xiong),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8833,Vanity Fair,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8835,Paparazzi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8836,Wicker Park,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8838,Alice Doesn't Live Here Anymore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8840,Who's That Knocking at My Door?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8844,Camera Buff (Amator),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8848,"Vitelloni, I (a.k.a. The Young and the Passionate)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8860,Cellular,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8861,Resident Evil: Apocalypse,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8864,Mr. 3000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8865,Sky Captain and the World of Tomorrow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8866,Wimbledon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8869,First Daughter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8870,"Forgotten, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8874,Shaun of the Dead,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8875,"Come Back, Little Sheba",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8879,Murder on the Orient Express,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8880,Mask,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8894,Orca: The Killer Whale,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8905,1492: Conquest of Paradise,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8906,Cannibal Holocaust,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8907,Shark Tale,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8908,Ladder 49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8910,I Heart Huckabees,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8911,Raise Your Voice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8912,Taxi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8914,Primer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8915,Stage Beauty,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8916,Shall We Dance?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8917,Team America: World Police,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8918,Eulogy,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8919,P.S.,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8920,"Country Girl, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8921,"Rose Tattoo, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8928,"Fearless Vampire Killers, The",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8934,Bebe's Kids,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8937,Friday Night Lights,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8938,Tarnation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8939,"Final Cut, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8943,Being Julia,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8946,Surviving Christmas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8947,"Grudge, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8948,Alfie,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8949,Sideways,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8950,The Machinist,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8951,Vera Drake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8952,Falling Angels,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8954,Lightning in a Bottle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8955,Undertow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8957,Saw,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8958,Ray,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8959,Birth,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8961,"Incredibles, The",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8964,Callas Forever,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8965,"Polar Express, The",0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8966,Kinsey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8967,Seed of Chucky (Child's Play 5),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8968,After the Sunset,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8969,Bridget Jones: The Edge of Reason,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8970,Finding Neverland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8972,National Treasure,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8973,Bad Education (La mala educación),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8974,"SpongeBob SquarePants Movie, The",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8977,Alexander,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8978,Christmas with the Kranks,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8979,Guerrilla: The Taking of Patty Hearst,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8981,Closer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8982,I Am David,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8983,House of Flying Daggers (Shi mian mai fu),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8984,Ocean's Twelve,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8985,Blade: Trinity,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
8987,Bush's Brain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8989,Damn Yankees!,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8998,That's Entertainment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9004,D.A.R.Y.L.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9005,Fire in the Sky,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9008,"Invisible Man Returns, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9010,Love Me If You Dare (Jeux d'enfants),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9018,Control Room,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25746,"Hunchback of Notre Dame, The",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25750,Sherlock Jr.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25752,"Freshman, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25753,Greed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25757,"Jazz Singer, The",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
25769,"Steamboat Bill, Jr.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25771,"Andalusian Dog, An (Chien andalou, Un)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25773,Little Caesar,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25782,Boudu Saved From Drowning (Boudu sauvé des eaux),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25788,Scarface,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25795,Dinner at Eight,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25797,Gold Diggers of 1933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25805,"Atalante, L'",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25825,Fury,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25826,Libeled Lady,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25827,Mr. Deeds Goes to Town,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25833,Camille,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25834,Captains Courageous,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25841,Stage Door,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25850,Holiday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25855,"Roaring Twenties, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
25856,Wuthering Heights,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25865,"Letter, The",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25870,Here Comes Mr. Jordan,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25886,Random Harvest,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25887,Tales of Manhattan,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25898,Day of Wrath (Vredens dag),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25905,"Miracle of Morgan's Creek, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25906,Mr. Skeffington,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25923,Great Expectations,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25927,"Stranger, The",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
25937,Easter Parade,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25940,"Lady from Shanghai, The",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
25946,"Three Musketeers, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25947,Unfaithfully Yours,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25952,"Letter to Three Wives, A",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25959,Annie Get Your Gun,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
25962,King Solomon's Mines,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25963,"Young and the Damned, The (Olvidados, Los)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25996,"Star Is Born, A",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25999,The Wild One,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26002,Confidential Report,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
26003,Night and Fog (Nuit et brouillard),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26038,Teacher's Pet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26048,"Human Condition II, The (Ningen no joken II)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26052,Pickpocket,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26073,"Human Condition III, The (Ningen no joken III)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26078,Advise and Consent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26082,Harakiri (Seppuku),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26084,"Music Man, The",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26085,Mutiny on the Bounty,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26095,"Carabineers, The (Carabiniers, Les)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26116,"Hush... Hush, Sweet Charlotte",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26122,Onibaba,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26124,Robinson Crusoe on Mars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26131,"Battle of Algiers, The (La battaglia di Algeri)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26133,"Charlie Brown Christmas, A",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26142,Major Dundee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26147,"Thousand Clowns, A",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26150,Andrei Rublev (Andrey Rublyov),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26151,Au Hasard Balthazar,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26152,Batman,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26158,Closely Watched Trains (Ostre sledované vlaky),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26159,Tokyo Drifter (Tôkyô nagaremono),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26169,Branded to Kill (Koroshi no rakuin),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26171,Play Time (a.k.a. Playtime),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26172,Point Blank,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26176,Titicut Follies,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26183,Asterix and Cleopatra (Astérix et Cléopâtre),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26184,"Diamond Arm, The (Brilliantovaya ruka)",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26195,Sympathy for the Devil,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26198,"Yours, Mine and Ours",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26225,"Claire's Knee (Genou de Claire, Le)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26231,Performance,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26236,"White Sun of the Desert, The (Beloe solntse pustyni)",1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26237,Zabriskie Point,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26242,Duel,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26249,They Call Me Trinity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26258,"Topo, El",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26265,Dr. Phibes Rises Again,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26283,Charley Varrick,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26285,Dark Star,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26303,Sisters,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26308,Turkish Delight (Turks fruit),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26313,California Split,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26317,Emmanuelle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26322,Gone in 60 Seconds,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26326,"Holy Mountain, The (Montaña sagrada, La)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix)",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26344,French Connection II,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26350,"Passenger, The (Professione: reporter)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26357,Trilogy of Terror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26359,1900 (Novecento),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26365,Futureworld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26366,Harlan County U.S.A.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26375,Silver Streak,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26386,High Anxiety,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26391,"New York, New York",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
26394,"Turning Point, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26399,Five Deadly Venoms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26401,Last Hurrah for Chivalry (Hao xia),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26409,"Clonus Horror, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26413,Snake in the Eagle's Shadow (Se ying diu sau),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26422,Hair,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26429,Love at First Bite,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26444,"Hitch Hikers Guide to the Galaxy, The",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26453,Smiley's People,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26464,Blue Thunder,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26467,"Day After, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26471,Eddie Murphy Delirious,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26472,"Norte, El",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26492,Twilight Zone: The Movie,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
26498,Boy Meets Girl,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26504,Cloak & Dagger,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26523,"Silent Night, Deadly Night",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26524,"Times of Harvey Milk, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26528,Anne of Green Gables,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26539,Death of a Salesman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26542,Ewoks: The Battle for Endor,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26547,Police Story (Ging chaat goo si),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26554,"Quiet Earth, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
26555,Spies Like Us,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26562,White Nights,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26564,'Round Midnight,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26567,Club Paradise,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26578,"Sacrifice, The (Offret - Sacraficatio)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26585,"Better Tomorrow, A (Ying hung boon sik)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26587,"Decalogue, The (Dekalog)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
26590,G.I. Joe: The Movie,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26593,Hell Comes to Frogtown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26599,"Law of Desire (Ley del deseo, La)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26603,Prince of Darkness,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
26606,"Chinese Ghost Story, A (Sinnui yauwan)",1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
